,id,age,gender,income,days_on_platform,city,purchases
1923,1923,37,Male,19614,3,Tokyo,0
1924,1924,34,Female,128976,12,Tokyo,3
1925,1925,,Female,42073,3,Miami,4
1926,1926,28,Male,30333,7,London,1
1927,1927,,Male,75382,35,San Francisco,2
1928,1928,40,Male,52776,29,Miami,0
1929,1929,13,Male,130757,37,London,2
1930,1930,21,Female,44803,46,New York City,1
1931,1931,,Female,131042,1,New York City,0
1932,1932,29,Male,26451,16,San Francisco,0
1933,1933,,Male,77469,57,Tokyo,0
1934,1934,,Female,55771,55,Tokyo,1
1935,1935,,Female,139770,20,New York City,2
1936,1936,,Male,81110,6,Miami,0
1937,1937,50,Male,28805,22,London,0
1938,1938,42,Male,23366,9,New York City,4
1939,1939,,Male,19001,25,London,4
1940,1940,,Female,50367,9,London,0
1941,1941,37,Female,33624,31,Tokyo,3
1942,1942,,Female,159036,23,London,2
1943,1943,,Male,273899,10,New York City,0
1944,1944,,Female,47057,48,San Francisco,0
1945,1945,,Male,143583,2,San Francisco,0
1946,1946,,Female,57902,17,Tokyo,2
1947,1947,,Female,54689,2,London,4
1948,1948,,Female,26103,,Miami,0
1949,1949,43,Male,23977,2,San Francisco,0
1950,1950,,Female,27988,26,San Francisco,0
1951,1951,,Male,200472,21,San Francisco,4
1952,1952,,Female,87517,7,New York City,0
1953,1953,18,Male,51834,50,London,0
1954,1954,24,Male,9384,18,New York City,3
1955,1955,16,Male,113263,,London,0
1956,1956,,Female,25586,6,Miami,1
1957,1957,37,Male,56191,75,Miami,2
1958,1958,48,Female,18956,24,New York City,3
1959,1959,12,Male,15512,46,Miami,2
1960,1960,31,Female,142324,34,Miami,1
1961,1961,41,Male,177505,34,New York City,1
1962,1962,48,Male,50701,29,Tokyo,2
1963,1963,,Female,81455,6,Miami,1
1964,1964,35,Female,166648,110,London,1
1965,1965,,Male,60252,32,San Francisco,1
1966,1966,19,Female,156495,52,San Francisco,0
1967,1967,,Male,207238,6,Miami,3
1968,1968,,Female,247801,1,Tokyo,2
1969,1969,48,Male,63709,1,London,1
1970,1970,34,Female,5740,,Tokyo,0
1971,1971,,Male,167416,5,London,1
1972,1972,19,Female,43473,20,San Francisco,1
1973,1973,32,Male,149143,36,Tokyo,0
1974,1974,,Female,75497,44,Miami,0
1975,1975,40,Male,38090,29,Miami,1
1976,1976,42,Female,21219,23,Tokyo,1
1977,1977,49,Female,168002,10,New York City,0
1978,1978,,Female,139652,19,New York City,3
1979,1979,,Male,50891,4,London,1
1980,1980,,Female,27026,8,New York City,2
1981,1981,,Male,117782,2,Miami,0
1982,1982,,Male,71343,35,London,1
1983,1983,37,Female,86248,3,Miami,2
1984,1984,,Male,1826,23,Tokyo,0
1985,1985,11,Female,33973,6,Miami,0
1986,1986,,Male,21181,7,Tokyo,1
1987,1987,,Female,17553,74,Tokyo,0
1988,1988,15,Female,46882,10,London,0
1989,1989,11,Female,21691,28,Miami,2
1990,1990,,Female,86397,9,Tokyo,1
1991,1991,,Male,167774,34,London,0
1992,1992,,Female,113998,37,New York City,0
1993,1993,25,Male,93677,30,New York City,2
1994,1994,,Female,58428,13,Miami,0
1995,1995,43,Male,27677,9,New York City,1
1996,1996,11,Male,34819,33,Miami,0
1997,1997,15,Male,179218,8,Miami,1
1998,1998,35,Male,73661,4,San Francisco,1
1999,1999,,Female,21784,33,San Francisco,1
2000,2000,,Male,15667,44,San Francisco,0
2001,2001,35,Male,118982,32,Miami,2
2002,2002,10,Male,152330,42,London,0
2003,2003,26,Female,25527,,Miami,0
2004,2004,,Female,16474,35,London,0
2005,2005,27,Female,90478,1,Miami,0
2006,2006,46,Female,274687,45,Tokyo,2
2007,2007,50,Female,3809,17,Tokyo,0
2008,2008,19,Female,27439,11,New York City,3
2009,2009,47,Female,3448,1,Miami,0
2010,2010,45,Female,98177,36,New York City,0
2011,2011,,Female,297725,73,London,2
2012,2012,,Female,31038,11,Tokyo,1
2013,2013,30,Female,157473,14,London,1
2014,2014,,Male,52568,9,Miami,2
2015,2015,,Male,9024,2,Miami,0
2016,2016,,Male,130981,18,London,0
2017,2017,,Male,43864,37,San Francisco,0
2018,2018,,Male,27442,6,Miami,2
2019,2019,36,Male,52931,64,Miami,1
2020,2020,,Female,81893,106,New York City,1
2021,2021,,Male,238418,57,Tokyo,0
2022,2022,,Female,18201,46,Tokyo,2
2023,2023,,Male,55417,12,London,1
2024,2024,,Female,68692,44,New York City,2
2025,2025,,Male,129275,12,San Francisco,1
2026,2026,29,Female,67063,19,San Francisco,3
2027,2027,,Female,73488,36,Miami,4
2028,2028,,Male,127767,47,London,1
2029,2029,12,Female,104840,29,San Francisco,0
2030,2030,26,Female,114959,13,San Francisco,0
2031,2031,24,Male,107775,14,New York City,1
2032,2032,13,Male,51860,22,New York City,1
2033,2033,,Male,136959,39,New York City,1
2034,2034,19,Female,93317,20,Miami,3
2035,2035,,Female,72923,14,Tokyo,3
2036,2036,,Female,108408,36,Miami,0
2037,2037,,Female,99781,31,New York City,0
2038,2038,,Male,18813,5,San Francisco,3
2039,2039,28,Male,66838,11,Miami,0
2040,2040,,Male,328,23,Miami,2
2041,2041,23,Female,8018,11,New York City,3
2042,2042,26,Female,128716,,San Francisco,0
2043,2043,43,Male,200534,4,New York City,1
2044,2044,,Female,128113,24,San Francisco,0
2045,2045,18,Female,132013,11,London,3
2046,2046,,Female,31145,5,Miami,3
2047,2047,,Male,3545,14,New York City,3
2048,2048,,Female,137388,1,New York City,1
2049,2049,,Female,11901,30,Miami,0
2050,2050,,Female,17284,19,New York City,0
2051,2051,36,Male,79047,6,Tokyo,1
2052,2052,25,Male,85195,7,Miami,1
2053,2053,,Female,20717,26,Miami,1
2054,2054,25,Female,63597,8,New York City,0
2055,2055,36,Male,25406,18,New York City,1
2056,2056,46,Female,136677,5,Tokyo,1
2057,2057,,Female,170250,27,Miami,0
2058,2058,39,Female,40836,68,New York City,1
2059,2059,48,Female,165316,29,Miami,2
2060,2060,24,Female,115453,14,London,2
2061,2061,,Male,152947,62,San Francisco,3
2062,2062,18,Female,126925,11,Tokyo,0
2063,2063,,Male,44940,29,Tokyo,4
2064,2064,13,Female,58827,28,Miami,1
2065,2065,49,Female,48254,18,New York City,1
2066,2066,,Male,47405,18,Tokyo,1
2067,2067,,Male,120206,,Tokyo,0
2068,2068,15,Male,526,12,New York City,0
2069,2069,47,Male,22932,111,London,1
2070,2070,,Female,180496,8,Tokyo,1
2071,2071,,Male,51324,1,Miami,0
2072,2072,,Female,53603,14,New York City,1
2073,2073,,Female,2835,2,San Francisco,4
2074,2074,41,Male,96149,23,Tokyo,0
2075,2075,38,Female,180734,4,New York City,0
2076,2076,16,Male,37319,45,Tokyo,1
2077,2077,,Male,20843,6,Tokyo,1
2078,2078,48,Male,235034,25,Miami,4
2079,2079,18,Male,6315,20,San Francisco,0
2080,2080,36,Male,225590,38,Tokyo,0
2081,2081,,Female,46494,69,Tokyo,2
2082,2082,50,Male,6384,10,Tokyo,2
2083,2083,,Male,48682,6,San Francisco,1
2084,2084,37,Male,19956,15,New York City,0
2085,2085,,Male,103312,41,London,2
2086,2086,38,Male,105835,22,Miami,0
2087,2087,,Male,164090,35,San Francisco,0
2088,2088,30,Male,77196,41,Tokyo,3
2089,2089,28,Female,105772,33,Miami,0
2090,2090,23,Male,45891,31,New York City,0
2091,2091,47,Male,18862,6,London,0
2092,2092,,Male,31480,89,New York City,1
2093,2093,,Male,133176,5,New York City,3
2094,2094,42,Male,130741,24,Miami,0
2095,2095,,Male,9224,40,London,2
2096,2096,44,Female,21745,98,Tokyo,1
2097,2097,,Female,79170,28,San Francisco,1
2098,2098,,Female,23357,17,London,2
2099,2099,13,Male,98862,2,Tokyo,1
2100,2100,27,Male,48076,7,New York City,0
2101,2101,,Male,35271,25,London,2
2102,2102,25,Female,152301,10,London,0
2103,2103,30,Male,53585,15,New York City,0
2104,2104,29,Male,21490,5,Miami,2
2105,2105,41,Female,102575,27,San Francisco,1
2106,2106,,Female,73618,8,London,0
2107,2107,,Female,36624,81,London,0
2108,2108,20,Male,74353,,Tokyo,2
2109,2109,22,Female,119104,9,Tokyo,1
2110,2110,,Female,17152,22,San Francisco,1
2111,2111,49,Female,83947,30,San Francisco,0
2112,2112,,Female,151990,,San Francisco,4
2113,2113,14,Female,69057,48,New York City,2
2114,2114,41,Female,73617,17,Miami,0
2115,2115,34,Female,139320,5,Miami,1
2116,2116,41,Female,53265,55,Tokyo,0
2117,2117,,Male,46895,15,San Francisco,0
2118,2118,,Female,34832,41,Miami,0
2119,2119,,Male,21561,3,London,3
2120,2120,13,Female,115376,24,New York City,3
2121,2121,42,Male,38285,3,Tokyo,0
2122,2122,,Male,51806,6,London,3
2123,2123,13,Male,36323,24,London,1
2124,2124,16,Female,45110,26,New York City,0
2125,2125,18,Male,62115,38,Miami,1
2126,2126,,Male,294759,9,San Francisco,1
2127,2127,,Female,32577,4,Tokyo,0
2128,2128,48,Male,86954,22,Tokyo,2
2129,2129,36,Female,17833,10,Tokyo,1
2130,2130,24,Female,73050,10,New York City,0
2131,2131,36,Female,143343,38,Miami,0
2132,2132,18,Female,18178,1,London,0
2133,2133,,Female,154491,32,New York City,0
2134,2134,26,Male,131692,,New York City,2
2135,2135,,Female,80184,7,San Francisco,1
2136,2136,41,Female,30363,31,London,0
2137,2137,,Female,57395,38,London,1
2138,2138,,Male,57765,15,London,0
2139,2139,,Male,60171,27,Miami,3
2140,2140,31,Male,159775,32,Tokyo,0
2141,2141,,Female,90243,50,San Francisco,0
2142,2142,48,Male,51828,17,San Francisco,1
2143,2143,,Male,28605,29,San Francisco,0
2144,2144,,Female,170216,6,London,1
2145,2145,23,Male,21736,17,New York City,2
2146,2146,36,Female,30367,6,New York City,1
2147,2147,,Male,168900,16,London,0
2148,2148,,Male,133318,53,San Francisco,1
2149,2149,,Female,160767,37,London,0
2150,2150,,Female,41696,21,London,1
2151,2151,,Male,106201,8,London,2
2152,2152,,Female,3776,14,Miami,1
2153,2153,41,Male,210893,,San Francisco,1
2154,2154,33,Male,5747,15,Miami,0
2155,2155,,Female,43331,14,London,1
2156,2156,22,Female,1793,,New York City,0
2157,2157,,Male,66989,17,San Francisco,1
2158,2158,11,Male,165660,,San Francisco,1
2159,2159,41,Female,2814,19,London,0
2160,2160,,Male,74259,30,London,2
2161,2161,,Male,18767,32,San Francisco,0
2162,2162,,Female,117689,12,San Francisco,3
2163,2163,35,Male,62750,20,New York City,0
2164,2164,27,Male,9439,7,San Francisco,1
2165,2165,18,Female,86726,24,San Francisco,0
2166,2166,,Female,28832,32,Tokyo,1
2167,2167,,Female,61004,5,San Francisco,0
2168,2168,34,Female,99885,,Miami,2
2169,2169,,Male,53854,31,New York City,1
2170,2170,,Female,140478,47,San Francisco,0
2171,2171,,Female,126047,14,San Francisco,0
2172,2172,45,Male,108773,,Tokyo,4
2173,2173,,Male,51826,1,London,4
2174,2174,,Female,84749,2,San Francisco,0
2175,2175,36,Female,126332,89,Miami,0
2176,2176,17,Female,147135,58,London,3
2177,2177,,Male,20022,20,Miami,1
2178,2178,12,Male,37615,1,San Francisco,1
2179,2179,41,Female,108625,55,Tokyo,0
2180,2180,44,Male,90118,20,New York City,5
2181,2181,,Female,142647,44,New York City,0
2182,2182,,Female,167369,9,New York City,0
2183,2183,,Male,16613,10,Miami,2
2184,2184,,Female,196153,10,San Francisco,0
2185,2185,,Male,14618,9,Tokyo,0
2186,2186,37,Male,50254,21,New York City,1
2187,2187,30,Male,90754,10,Tokyo,0
2188,2188,44,Male,67548,37,Miami,1
2189,2189,49,Female,33514,3,London,2
2190,2190,,Female,226997,29,New York City,0
2191,2191,,Male,118621,24,Tokyo,0
2192,2192,39,Male,172113,52,New York City,3
2193,2193,45,Male,12519,26,New York City,2
2194,2194,,Female,73579,59,London,0
2195,2195,,Female,78373,60,Miami,0
2196,2196,,Male,189510,8,New York City,2
2197,2197,,Female,75546,7,San Francisco,0
2198,2198,49,Female,48573,5,New York City,2
2199,2199,15,Male,117493,27,Miami,3
2200,2200,,Male,153359,10,Tokyo,2
2201,2201,36,Male,108371,68,Miami,0
2202,2202,,Male,82190,,Miami,1
2203,2203,,Male,38423,12,Tokyo,2
2204,2204,,Female,54721,44,Miami,0
2205,2205,,Female,51273,33,New York City,0
2206,2206,30,Male,11783,18,San Francisco,1
2207,2207,,Male,2364,14,Miami,1
2208,2208,,Male,99337,8,Tokyo,3
2209,2209,15,Female,143460,27,New York City,0
2210,2210,,Male,62461,57,San Francisco,0
2211,2211,,Male,66017,12,London,3
2212,2212,40,Female,11622,17,San Francisco,2
2213,2213,,Male,23703,12,San Francisco,1
2214,2214,,Female,101826,20,Tokyo,1
2215,2215,16,Male,156943,24,London,2
2216,2216,,Female,167647,30,Miami,3
2217,2217,,Male,38615,3,Miami,3
2218,2218,,Female,153614,73,San Francisco,1
2219,2219,,Female,47125,49,Miami,0
2220,2220,,Female,14166,17,San Francisco,1
2221,2221,31,Female,72512,31,San Francisco,2
2222,2222,36,Female,33138,3,San Francisco,2
2223,2223,30,Female,29693,15,New York City,1
2224,2224,,Male,25440,55,San Francisco,1
2225,2225,,Male,424,8,Miami,0
2226,2226,,Female,21519,45,Miami,1
2227,2227,24,Female,60968,1,New York City,0
2228,2228,,Female,45474,29,Tokyo,1
2229,2229,38,Male,82903,,Tokyo,0
2230,2230,14,Male,193804,25,Tokyo,0
2231,2231,,Female,15268,45,San Francisco,3
2232,2232,46,Male,135496,82,Miami,1
2233,2233,,Male,29898,16,London,1
2234,2234,,Male,50645,33,Tokyo,3
2235,2235,17,Male,113876,9,London,2
2236,2236,,Female,130967,19,New York City,3
2237,2237,,Male,55857,21,Miami,2
2238,2238,43,Female,10859,11,New York City,0
2239,2239,,Male,58552,57,London,0
2240,2240,49,Female,56586,7,New York City,0
2241,2241,16,Male,29695,48,Tokyo,0
2242,2242,27,Female,9055,3,San Francisco,0
2243,2243,,Male,34109,36,London,0
2244,2244,,Male,28073,42,London,1
2245,2245,,Male,27120,23,Tokyo,2
2246,2246,49,Male,48717,28,San Francisco,0
2247,2247,,Male,32946,18,Miami,0
2248,2248,28,Male,183371,77,San Francisco,2
2249,2249,16,Female,43153,43,Miami,1
2250,2250,,Female,110412,8,London,4
2251,2251,40,Male,25942,62,Tokyo,0
2252,2252,18,Male,114391,75,London,0
2253,2253,43,Male,180593,6,London,1
2254,2254,16,Female,7884,29,Tokyo,2
2255,2255,,Female,95017,14,New York City,0
2256,2256,,Female,102923,58,London,0
2257,2257,,Male,146388,,Miami,0
2258,2258,,Male,7446,67,London,1
2259,2259,27,Female,2221,24,Tokyo,2
2260,2260,,Female,15007,2,Tokyo,1
2261,2261,23,Male,68451,18,New York City,3
2262,2262,27,Female,176008,37,New York City,1
2263,2263,48,Male,24466,9,San Francisco,2
2264,2264,24,Female,84369,80,London,0
2265,2265,,Male,140163,23,San Francisco,0
2266,2266,30,Male,164858,32,San Francisco,0
2267,2267,29,Male,58964,23,Miami,2
2268,2268,26,Female,122881,3,London,2
2269,2269,17,Male,107970,7,London,0
2270,2270,26,Female,5572,,Miami,0
2271,2271,37,Female,157345,16,Tokyo,0
2272,2272,12,Male,57752,25,San Francisco,0
2273,2273,14,Male,13037,30,Tokyo,0
2274,2274,16,Female,4846,9,San Francisco,1
2275,2275,,Male,79220,46,Tokyo,0
2276,2276,41,Male,54059,23,London,1
2277,2277,,Male,128992,5,Miami,0
2278,2278,,Male,255158,38,Miami,3
2279,2279,48,Male,133752,44,San Francisco,0
2280,2280,13,Male,104586,13,Tokyo,0
2281,2281,,Female,153708,39,Miami,2
2282,2282,29,Male,109512,16,New York City,2
2283,2283,,Male,51825,6,Miami,4
2284,2284,,Female,88769,1,London,1
2285,2285,,Male,4338,15,New York City,0
2286,2286,45,Female,78425,7,Tokyo,0
2287,2287,40,Male,86816,51,Tokyo,2
2288,2288,49,Female,56088,27,Tokyo,2
2289,2289,,Female,14736,35,Tokyo,1
2290,2290,,Male,30576,36,Miami,1
2291,2291,,Male,27801,23,New York City,0
2292,2292,13,Male,85727,30,Tokyo,1
2293,2293,25,Female,85101,11,Miami,0
2294,2294,34,Female,13934,41,Tokyo,1
2295,2295,23,Female,259766,11,San Francisco,0
2296,2296,,Female,56498,20,New York City,2
2297,2297,,Female,54454,7,Tokyo,2
2298,2298,,Female,41242,9,Miami,1
2299,2299,,Female,216268,15,New York City,3
2300,2300,11,Female,14614,52,Miami,0
2301,2301,10,Female,48462,24,New York City,1
2302,2302,,Female,62322,16,San Francisco,0
2303,2303,,Male,104322,6,Tokyo,1
2304,2304,,Female,83343,38,Miami,1
2305,2305,42,Female,88899,5,Miami,1
2306,2306,,Female,11716,17,Tokyo,1
2307,2307,15,Male,27503,32,Miami,1
2308,2308,,Male,3205,15,New York City,1
2309,2309,44,Female,38995,27,New York City,3
2310,2310,22,Female,228237,7,San Francisco,2
2311,2311,30,Female,170684,18,Tokyo,2
2312,2312,,Male,187838,5,Tokyo,1
2313,2313,,Female,101304,7,Tokyo,4
2314,2314,,Female,96133,20,Tokyo,2
2315,2315,10,Female,14812,13,Miami,1
2316,2316,,Female,196885,13,Miami,2
2317,2317,50,Male,132512,16,New York City,3
2318,2318,,Female,125944,4,London,1
2319,2319,,Female,152938,66,Tokyo,2
2320,2320,44,Male,124761,27,Miami,3
2321,2321,,Male,109179,27,London,1
2322,2322,43,Female,30970,67,Miami,1
2323,2323,,Male,92452,16,San Francisco,1
2324,2324,14,Female,83915,40,Tokyo,2
2325,2325,,Male,43680,35,Miami,3
2326,2326,26,Male,7179,47,Miami,2
2327,2327,26,Male,26880,35,Miami,1
2328,2328,,Female,94258,19,San Francisco,1
2329,2329,,Male,5944,6,San Francisco,3
2330,2330,,Female,3528,22,New York City,1
2331,2331,,Male,10830,52,Miami,1
2332,2332,,Male,100456,28,London,0
2333,2333,,Male,86808,7,Tokyo,2
2334,2334,,Female,143542,38,Tokyo,0
2335,2335,,Male,29327,13,London,0
2336,2336,,Female,127641,57,New York City,0
2337,2337,,Male,22606,38,Miami,1
2338,2338,41,Male,11782,20,New York City,0
2339,2339,,Female,72869,2,New York City,1
2340,2340,,Male,169678,65,London,1
2341,2341,,Female,173607,33,London,2
2342,2342,,Male,42498,17,Miami,1
2343,2343,44,Male,189063,17,New York City,0
2344,2344,,Male,46974,1,Miami,3
2345,2345,47,Female,109086,3,Tokyo,1
2346,2346,21,Female,475,30,London,0
2347,2347,18,Female,80002,15,London,0
2348,2348,45,Male,228114,6,San Francisco,0
2349,2349,11,Female,52603,8,New York City,0
2350,2350,,Female,209120,18,San Francisco,0
2351,2351,24,Female,19094,40,Miami,0
2352,2352,47,Female,15492,18,London,2
2353,2353,40,Male,19433,6,New York City,2
2354,2354,,Male,21128,49,New York City,0
2355,2355,38,Female,126707,28,London,0
2356,2356,17,Male,102007,,London,2
2357,2357,,Male,31106,10,Miami,1
2358,2358,49,Female,43930,25,New York City,0
2359,2359,,Female,40410,16,San Francisco,0
2360,2360,50,Male,29138,20,London,2
2361,2361,,Female,43015,7,New York City,1
2362,2362,47,Male,68931,39,San Francisco,2
2363,2363,14,Female,48906,29,San Francisco,0
2364,2364,40,Female,113270,20,Miami,0
2365,2365,,Male,65732,10,Miami,3
2366,2366,10,Female,73755,8,London,3
2367,2367,,Male,153306,11,Tokyo,1
2368,2368,,Female,175867,12,London,0
2369,2369,,Male,53003,39,New York City,1
2370,2370,18,Female,131327,4,Miami,1
2371,2371,,Male,69953,18,San Francisco,1
2372,2372,13,Male,45917,2,Tokyo,1
2373,2373,,Male,63901,21,Tokyo,0
2374,2374,,Female,105097,36,Miami,1
2375,2375,13,Male,82225,17,San Francisco,2
2376,2376,,Female,65306,34,San Francisco,1
2377,2377,26,Female,1282,43,London,0
2378,2378,48,Male,125734,51,Tokyo,0
2379,2379,30,Female,66568,37,Tokyo,1
2380,2380,,Female,59508,28,San Francisco,1
2381,2381,43,Male,141858,16,Miami,1
2382,2382,30,Female,149435,11,Miami,3
2383,2383,45,Male,65554,51,London,1
2384,2384,50,Female,148679,3,Miami,4
2385,2385,,Male,25766,15,New York City,0
2386,2386,49,Male,1078,18,New York City,1
2387,2387,,Female,4895,28,San Francisco,0
2388,2388,,Female,39876,1,Miami,0
2389,2389,,Female,138135,80,Miami,2
2390,2390,26,Male,68594,43,Miami,0
2391,2391,,Male,47475,25,London,0
2392,2392,33,Female,48432,12,London,0
2393,2393,44,Male,70298,4,London,0
2394,2394,23,Female,40216,3,Tokyo,1
2395,2395,,Female,150668,,London,3
2396,2396,32,Male,29193,41,London,0
2397,2397,,Male,43053,40,Miami,1
2398,2398,,Male,144138,19,Miami,1
2399,2399,,Male,17588,2,Tokyo,0
2400,2400,,Male,82391,17,London,1
2401,2401,,Female,61789,7,Tokyo,3
2402,2402,42,Female,3199,23,Tokyo,2
2403,2403,24,Female,10417,40,Miami,0
2404,2404,,Female,18194,13,Miami,0
2405,2405,39,Male,123521,29,Miami,0
2406,2406,,Male,698,29,Tokyo,1
2407,2407,31,Male,86214,7,New York City,0
2408,2408,21,Female,40641,7,London,1
2409,2409,48,Male,39360,26,New York City,0
2410,2410,37,Female,2064,56,New York City,2
2411,2411,16,Female,14965,30,Miami,3
2412,2412,36,Male,158739,22,New York City,1
2413,2413,,Female,51277,33,Tokyo,0
2414,2414,,Male,27385,28,Miami,1
2415,2415,22,Male,24678,12,New York City,1
2416,2416,39,Female,245611,20,Miami,1
2417,2417,,Female,29670,37,Tokyo,0
2418,2418,38,Female,81945,20,San Francisco,2
2419,2419,38,Female,105837,58,New York City,1
2420,2420,34,Male,121420,33,San Francisco,1
2421,2421,20,Female,89299,5,Tokyo,0
2422,2422,27,Male,16553,28,Tokyo,0
2423,2423,,Female,3128,8,London,3
2424,2424,,Male,17885,32,San Francisco,1
2425,2425,,Male,128787,13,New York City,0
2426,2426,45,Female,34297,41,San Francisco,1
2427,2427,16,Male,14670,26,Tokyo,0
